rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
414,0,"Le vieil homme et l'enfant",1967,http://www.icheckmovies.com/movies/le+vieil+homme+et+lenfant/,418,45,4,3,123,"The Two of Us",http://www.imdb.com/title/tt0063771/,no,no,no,no,no
415,0,"W.R. - Misterije organizma",1971,http://www.icheckmovies.com/movies/w.r.+-+misterije+organizma/,1454,86,54,12,213,"WR: Mysteries of the Organism",http://www.imdb.com/title/tt0067958/,no,no,no,no,no
416,0,"Sweet Movie",1974,http://www.icheckmovies.com/movies/sweet+movie/,940,74,55,3,124,,http://www.imdb.com/title/tt0072235/,no,no,no,no,no
417,0,If....,1968,http://www.icheckmovies.com/movies/if..../,5528,444,37,19,374,,http://www.imdb.com/title/tt0063850/,"2021-02-18 18:20:08",no,no,no,no
418,0,Otoshiana,1962,http://www.icheckmovies.com/movies/otoshiana/,868,87,11,4,149,Pitfall,http://www.imdb.com/title/tt0203612/,no,no,no,no,no
419,0,"Suna no onna",1964,http://www.icheckmovies.com/movies/suna+no+onna/,3904,884,21,20,643,"Woman in the Dunes",http://www.imdb.com/title/tt0058625/,"2019-06-02 17:13:26",no,no,no,no
420,0,"Tanin no kao",1966,http://www.icheckmovies.com/movies/tanin+no+kao/,1604,247,12,8,274,"The Face of Another",http://www.imdb.com/title/tt0061065/,no,no,no,no,no
421,0,"Ace in the Hole",1951,http://www.icheckmovies.com/movies/ace+in+the+hole/,6269,845,24,18,521,,http://www.imdb.com/title/tt0043338/,"2010-01-30 15:23:26",no,no,no,no
422,0,"Ivanovo detstvo",1962,http://www.icheckmovies.com/movies/ivanovo+detstvo/,4232,537,26,12,414,"Ivan's Childhood",http://www.imdb.com/title/tt0056111/,no,no,no,no,no
423,0,"Les enfants terribles",1950,http://www.icheckmovies.com/movies/les+enfants+terribles/,1040,59,18,5,116,"Les Enfants Terribles",http://www.imdb.com/title/tt0042436/,no,no,no,no,no
424,0,"House of Games",1987,http://www.icheckmovies.com/movies/house+of+games/,2818,194,35,7,234,,http://www.imdb.com/title/tt0093223/,no,no,no,no,no
425,0,"Stranger Than Paradise",1984,http://www.icheckmovies.com/movies/stranger+than+paradise/,6155,582,44,13,383,,http://www.imdb.com/title/tt0088184/,"2010-12-17 04:02:44",no,no,no,no
426,0,"Night on Earth",1991,http://www.icheckmovies.com/movies/night+on+earth/,4374,554,17,2,210,,http://www.imdb.com/title/tt0102536/,"2010-01-30 15:23:27",no,no,no,no
427,0,"La voie lactée",1969,http://www.icheckmovies.com/movies/la+voie+lactee/,1177,92,11,5,173,"The Milky Way",http://www.imdb.com/title/tt0066534/,no,no,no,no,no
428,0,"Cría cuervos",1976,http://www.icheckmovies.com/movies/cria+cuervos/,1995,288,9,12,356,"Cría Cuervos",http://www.imdb.com/title/tt0074360/,no,no,no,no,no
429,0,"Robinson Crusoe on Mars",1964,http://www.icheckmovies.com/movies/robinson+crusoe+on+mars/,888,35,16,1,78,,http://www.imdb.com/title/tt0058530/,"2010-04-05 02:10:33",no,no,no,no
430,0,"Die 3 Groschen-Oper",1931,http://www.icheckmovies.com/movies/die+3+groschen-oper/,753,45,4,7,171,"The 3 Penny Opera",http://www.imdb.com/title/tt0021818/,no,no,no,no,no
431,0,"A Dancer's World",1957,http://www.icheckmovies.com/movies/a+dancers+world/,239,14,4,1,29,,http://www.imdb.com/title/tt1116031/,no,no,no,no,no
432,0,"Appalachian Spring",1958,http://www.icheckmovies.com/movies/appalachian+spring/,220,5,4,1,24,,http://www.imdb.com/title/tt0478971/,no,no,no,no,no
433,0,"Night Journey",1960,http://www.icheckmovies.com/movies/night+journey/,217,7,7,1,29,,http://www.imdb.com/title/tt0422824/,no,no,no,no,no
434,0,"Mala Noche",1986,http://www.icheckmovies.com/movies/mala+noche/,761,28,16,2,85,,http://www.imdb.com/title/tt0089537/,no,no,no,no,no
435,0,"À bout de souffle",1960,http://www.icheckmovies.com/movies/a+bout+de+souffle/,15457,1718,139,27,903,Breathless,http://www.imdb.com/title/tt0053472/,"2015-01-10 20:12:04",no,no,no,no
436,0,"Days of Heaven",1978,http://www.icheckmovies.com/movies/days+of+heaven/,9477,1157,74,17,642,,http://www.imdb.com/title/tt0077405/,"2012-04-21 14:46:31",no,no,no,no
437,0,"Under the Volcano",1984,http://www.icheckmovies.com/movies/under+the+volcano/,797,43,7,2,116,,http://www.imdb.com/title/tt0088322/,no,no,no,no,no
438,0,"Berlin Alexanderplatz",1980,http://www.icheckmovies.com/movies/berlin+alexanderplatz/,1275,191,13,7,271,,http://www.imdb.com/title/tt0080196/,no,no,no,no,no
439,0,"Gycklarnas afton",1953,http://www.icheckmovies.com/movies/gycklarnas+afton/,1339,110,8,8,206,"Sawdust and Tinsel",http://www.imdb.com/title/tt0045848/,no,no,no,no,no
440,0,"Yoidore tenshi",1948,http://www.icheckmovies.com/movies/yoidore+tenshi/,1816,143,7,5,201,"Drunken Angel",http://www.imdb.com/title/tt0040979/,"2011-11-17 23:06:36",no,no,no,no
441,0,"Two-Lane Blacktop",1971,http://www.icheckmovies.com/movies/two-lane+blacktop/,2670,249,29,12,323,,http://www.imdb.com/title/tt0067893/,"2011-02-27 02:44:53",no,no,no,no
442,0,"The Naked Prey",1965,http://www.icheckmovies.com/movies/the+naked+prey/,656,38,5,2,85,,http://www.imdb.com/title/tt0060736/,no,no,no,no,no
443,0,"Fröken Julie",1951,http://www.icheckmovies.com/movies/froken+julie/,677,49,3,8,165,"Miss Julie",http://www.imdb.com/title/tt0043567/,no,no,no,no,no
444,0,"This Sporting Life",1963,http://www.icheckmovies.com/movies/this+sporting+life/,1329,79,19,9,233,,http://www.imdb.com/title/tt0057578/,"2012-11-14 00:23:00",no,no,no,no
445,0,"La Pointe-Courte",1955,http://www.icheckmovies.com/movies/la+pointe-courte/,701,38,9,2,119,"La Pointe Courte",http://www.imdb.com/title/tt0048499/,no,no,no,no,no
446,0,"Le bonheur",1965,http://www.icheckmovies.com/movies/le+bonheur/,1405,166,6,8,266,Happiness,http://www.imdb.com/title/tt0058985/,no,no,no,no,no
447,0,"Pierrot le fou",1965,http://www.icheckmovies.com/movies/pierrot+le+fou/,6757,909,91,15,562,"Pierrot le Fou",http://www.imdb.com/title/tt0059592/,no,no,no,no,no
448,0,"The Last Emperor",1987,http://www.icheckmovies.com/movies/the+last+emperor/,14284,580,44,12,399,,http://www.imdb.com/title/tt0093389/,"2010-01-30 15:23:28",no,no,no,no
449,0,Walker,1987,http://www.icheckmovies.com/movies/walker/,650,44,10,2,96,,http://www.imdb.com/title/tt0096409/,no,no,no,no,no
450,0,Mafioso,1962,http://www.icheckmovies.com/movies/mafioso/,486,45,2,2,78,,http://www.imdb.com/title/tt0056210/,no,no,no,no,no
451,0,"Antonio Gaudí",1984,http://www.icheckmovies.com/movies/antonio+gaudi/,577,30,5,1,104,,http://www.imdb.com/title/tt0086907/,no,no,no,no,no
452,0,"The Ice Storm",1997,http://www.icheckmovies.com/movies/the+ice+storm/,6268,429,35,5,277,,http://www.imdb.com/title/tt0119349/,no,no,no,no,no
453,0,"Muerte de un ciclista",1955,http://www.icheckmovies.com/movies/muerte+de+un+ciclista/,685,71,4,5,187,"Death of a Cyclist",http://www.imdb.com/title/tt0048394/,no,no,no,no,no
454,0,"Blast of Silence",1961,http://www.icheckmovies.com/movies/blast+of+silence/,951,88,8,2,117,,http://www.imdb.com/title/tt0054687/,no,no,no,no,no
455,0,"Les amants",1958,http://www.icheckmovies.com/movies/les+amants/,1018,75,12,6,140,"The Lovers",http://www.imdb.com/title/tt0052556/,no,no,no,no,no
456,0,"Le feu follet",1963,http://www.icheckmovies.com/movies/le+feu+follet/,1592,261,12,7,294,"The Fire Within",http://www.imdb.com/title/tt0057058/,no,no,no,no,no
457,0,"The Thief of Bagdad",1940,http://www.icheckmovies.com/movies/the+thief+of+bagdad/,2919,157,31,13,286,,http://www.imdb.com/title/tt0033152/,no,no,no,no,no
458,0,"Mishima: A Life in Four Chapters",1985,http://www.icheckmovies.com/movies/mishima+a+life+in+four+chapters/,2221,256,17,6,248,,http://www.imdb.com/title/tt0089603/,no,no,no,no,no
459,0,Yûkoku,1966,http://www.icheckmovies.com/movies/yukoku/,567,41,9,2,79,Patriotism,http://www.imdb.com/title/tt0059936/,no,no,no,no,no
460,0,"Classe tous risques",1960,http://www.icheckmovies.com/movies/classe+tous+risques/,505,37,4,3,126,"Classe Tous Risques",http://www.imdb.com/title/tt0052698/,no,no,no,no,no
461,0,"The Furies",1950,http://www.icheckmovies.com/movies/the+furies/,730,42,6,3,122,,http://www.imdb.com/title/tt0042490/,no,no,no,no,no
462,0,"Pred dozhdot",1994,http://www.icheckmovies.com/movies/pred+dozhdot/,1223,133,15,6,186,"Before the Rain",http://www.imdb.com/title/tt0110882/,no,no,no,no,no
463,0,Vampyr,1932,http://www.icheckmovies.com/movies/vampyr/,4629,345,46,17,486,,http://www.imdb.com/title/tt0023649/,no,no,no,no,no
464,0,"Mon oncle Antoine",1971,http://www.icheckmovies.com/movies/mon+oncle+antoine/,849,47,11,6,162,"Mon Oncle Antoine",http://www.imdb.com/title/tt0067439/,no,no,no,no,no
465,0,Trafic,1971,http://www.icheckmovies.com/movies/trafic/,1185,66,12,2,128,Traffic,http://www.imdb.com/title/tt0069400/,no,no,no,no,no
466,0,"Brand Upon the Brain! A Remembrance in 12 Chapters",2006,http://www.icheckmovies.com/movies/brand+upon+the+brainexclamation+a+remembrance+in+12+chapters/,915,127,16,2,170,"Brand Upon the Brain!",http://www.imdb.com/title/tt0443455/,no,no,no,no,no
467,0,"The Small Back Room",1949,http://www.icheckmovies.com/movies/the+small+back+room/,595,35,7,3,99,"Hour of Glory",http://www.imdb.com/title/tt0041886/,no,no,no,no,no
468,0,"Nijûshi no hitomi",1954,http://www.icheckmovies.com/movies/nijushi+no+hitomi/,536,73,6,3,174,"Twenty-Four Eyes",http://www.imdb.com/title/tt0047281/,no,no,no,no,no
469,0,"La ronde",1950,http://www.icheckmovies.com/movies/la+ronde/,1417,130,11,8,272,"La Ronde",http://www.imdb.com/title/tt0042906/,"2012-09-01 00:26:07",no,no,no,no
470,0,"Le plaisir",1952,http://www.icheckmovies.com/movies/le+plaisir/,1194,95,6,6,225,"Le Plaisir",http://www.imdb.com/title/tt0045034/,no,no,no,no,no
471,0,"Madame de...",1953,http://www.icheckmovies.com/movies/madame+de.../,2752,275,20,12,433,"The Earrings of Madame De...",http://www.imdb.com/title/tt0046022/,no,no,no,no,no
472,0,"Sanma no aji",1962,http://www.icheckmovies.com/movies/sanma+no+aji/,1768,226,9,9,324,"An Autumn Afternoon",http://www.imdb.com/title/tt0056444/,no,no,no,no,no
473,0,"Le doulos",1962,http://www.icheckmovies.com/movies/le+doulos/,1947,200,9,10,236,"Le Doulos",http://www.imdb.com/title/tt0054821/,no,no,no,no,no
474,0,"Le deuxième souffle",1966,http://www.icheckmovies.com/movies/le+deuxieme+souffle/,1022,92,6,6,226,"Second Breath",http://www.imdb.com/title/tt0060305/,no,no,no,no,no
475,0,Missing,1982,http://www.icheckmovies.com/movies/missing/,2418,194,12,5,241,,http://www.imdb.com/title/tt0084335/,no,no,no,no,no
476,0,"Bottle Rocket",1996,http://www.icheckmovies.com/movies/bottle+rocket/,10877,601,88,3,217,,http://www.imdb.com/title/tt0115734/,"2012-08-22 01:59:55",no,no,no,no
477,0,"Fanfan la Tulipe",1952,http://www.icheckmovies.com/movies/fanfan+la+tulipe/,803,33,10,2,83,"Fan-Fan the Tulip",http://www.imdb.com/title/tt0044602/,no,no,no,no,no
478,0,"The Spy Who Came In from the Cold",1965,http://www.icheckmovies.com/movies/the+spy+who+came+in+from+the+cold/,1805,146,8,3,189,"The Spy Who Came in from the Cold",http://www.imdb.com/title/tt0059749/,"2010-01-30 15:23:28",no,no,no,no
479,0,"Chung Hing sam lam",1994,http://www.icheckmovies.com/movies/chung+hing+sam+lam/,9642,1521,68,21,634,"Chungking Express",http://www.imdb.com/title/tt0109424/,no,no,no,no,no
480,0,Europa,1991,http://www.icheckmovies.com/movies/europa/,2559,252,21,3,231,Zentropa,http://www.imdb.com/title/tt0101829/,no,no,no,no,no
481,0,"White Dog",1982,http://www.icheckmovies.com/movies/white+dog/,1727,135,26,5,208,,http://www.imdb.com/title/tt0084899/,no,no,no,no,no
482,0,"La prise de pouvoir par Louis XIV",1966,http://www.icheckmovies.com/movies/la+prise+de+pouvoir+par+louis+xiv/,579,35,5,6,143,"The Taking of Power by Louis XIV",http://www.imdb.com/title/tt0060860/,no,no,no,no,no
483,0,"Magnificent Obsession",1954,http://www.icheckmovies.com/movies/magnificent+obsession/,1183,67,9,2,181,,http://www.imdb.com/title/tt0047203/,no,no,no,no,no
484,0,"El Norte",1983,http://www.icheckmovies.com/movies/el+norte/,1475,78,4,5,179,,http://www.imdb.com/title/tt0085482/,no,no,no,no,no
485,0,"El ángel exterminador",1962,http://www.icheckmovies.com/movies/el+angel+exterminador/,5658,847,36,19,543,"The Exterminating Angel",http://www.imdb.com/title/tt0056732/,no,no,no,no,no
486,0,"Simón del desierto",1965,http://www.icheckmovies.com/movies/simon+del+desierto/,2061,249,14,5,234,"Simon of the Desert",http://www.imdb.com/title/tt0059719/,no,no,no,no,no
487,0,"Hobson's Choice",1954,http://www.icheckmovies.com/movies/hobsons+choice/,978,84,7,3,119,,http://www.imdb.com/title/tt0047094/,no,no,no,no,no
488,0,"Le dernier métro",1980,http://www.icheckmovies.com/movies/le+dernier+metro/,2316,122,19,8,223,"The Last Metro",http://www.imdb.com/title/tt0080610/,no,no,no,no,no
489,0,"Il generale Della Rovere",1959,http://www.icheckmovies.com/movies/il+generale+della+rovere/,511,43,4,5,171,"General della Rovere",http://www.imdb.com/title/tt0053856/,no,no,no,no,no
490,0,Danton,1983,http://www.icheckmovies.com/movies/danton/,870,55,9,4,132,,http://www.imdb.com/title/tt0083789/,no,no,no,no,no
491,0,Dodesukaden,1970,http://www.icheckmovies.com/movies/dodesukaden/,1156,87,10,5,193,Dodes'ka-den,http://www.imdb.com/title/tt0065649/,"2012-10-20 00:58:42",no,no,no,no
492,0,"Ai no korîda",1976,http://www.icheckmovies.com/movies/ai+no+korida/,3595,204,92,17,360,"In the Realm of the Senses",http://www.imdb.com/title/tt0074102/,no,no,no,no,no
493,0,"Ai no bôrei",1978,http://www.icheckmovies.com/movies/ai+no+borei/,681,31,8,1,110,"Empire of Passion",http://www.imdb.com/title/tt0077132/,no,no,no,no,no
494,0,"Hyas et stenorinques",1929,http://www.icheckmovies.com/movies/hyas+et+stenorinques/,472,10,3,1,34,"Hyas and Stenorhynchus, marine crustaceans",http://www.imdb.com/title/tt0417767/,"2012-01-21 06:02:15",no,no,no,no
495,0,"Les oursins",1958,http://www.icheckmovies.com/movies/les+oursins-1958/,430,8,4,1,36,"Sea Urchins",http://www.imdb.com/title/tt0130169/,"2011-11-19 17:29:48",no,no,no,no
496,0,"Comment naissent les méduses",1960,http://www.icheckmovies.com/movies/comment+naissent+les+meduses/,407,9,4,1,31,"How Some Jellyfish Are Born",http://www.imdb.com/title/tt0129836/,"2012-01-21 06:03:33",no,no,no,no
497,0,"Cristaux liquides",1978,http://www.icheckmovies.com/movies/cristaux+liquides/,616,20,7,1,49,"Liquid Crystals",http://www.imdb.com/title/tt1441254/,"2011-11-19 19:18:46",no,no,no,no
498,0,"L'hippocampe, ou 'Cheval marin'",1934,http://www.icheckmovies.com/movies/lhippocampe+ou+cheval+marin/,578,18,4,1,45,"The Seahorse",http://www.imdb.com/title/tt0129994/,"2011-11-19 19:20:04",no,no,no,no
499,0,"Les amours de la pieuvre",1967,http://www.icheckmovies.com/movies/les+amours+de+la+pieuvre/,481,11,3,1,46,"The Love Life of an Octopus",http://www.imdb.com/title/tt1441320/,"2011-11-19 21:05:05",no,no,no,no
500,0,"Histoires de crevettes",1964,http://www.icheckmovies.com/movies/histoires+de+crevettes/,405,4,6,1,31,"Shrimp Stories",http://www.imdb.com/title/tt1441288/,"2012-01-21 06:03:46",no,no,no,no
501,0,"Acéra ou Le bal des sorcières",1972,http://www.icheckmovies.com/movies/acera+ou+le+bal+des+sorcieres/,433,7,4,1,30,"Acera, or the Witches' Dance",http://www.imdb.com/title/tt1441234/,"2011-11-19 21:28:57",no,no,no,no
502,0,"Le vampire",1945,http://www.icheckmovies.com/movies/le+vampire/,831,23,11,1,47,,http://www.imdb.com/title/tt0130342/,"2011-11-19 21:42:00",no,no,no,no
503,0,"Assassins d'eau douce",1947,http://www.icheckmovies.com/movies/assassins+deau+douce/,349,8,6,1,29,"Freshwater Assassins",http://www.imdb.com/title/tt0129762/,"2012-01-21 06:03:55",no,no,no,no
504,0,"Les danseuses de mer",1960,http://www.icheckmovies.com/movies/les+danseuses+de+mer/,341,4,4,1,29,"Sea Ballerinas",http://www.imdb.com/title/tt0129859/,"2012-01-21 06:04:03",no,no,no,no
505,0,Diatomées,1968,http://www.icheckmovies.com/movies/diatomees/,323,6,3,1,29,Diatoms,http://www.imdb.com/title/tt1441260/,"2012-01-21 06:04:13",no,no,no,no
506,0,"Les pigeons du square",1982,http://www.icheckmovies.com/movies/les+pigeons+du+square/,331,6,5,1,28,"Pigeons in the Square",http://www.imdb.com/title/tt1446096/,"2012-01-21 06:04:30",no,no,no,no
507,0,"La pieuvre",1928,http://www.icheckmovies.com/movies/la+pieuvre/,436,7,4,1,34,"The Octopus",http://www.imdb.com/title/tt0130186/,"2012-01-21 06:04:42",no,no,no,no
508,0,"Les oursins",1929,http://www.icheckmovies.com/movies/les+oursins/,485,4,7,1,34,"Sea Urchins",http://www.imdb.com/title/tt0130168/,"2011-11-19 17:29:35",no,no,no,no
509,0,"La daphnie",1929,http://www.icheckmovies.com/movies/la+daphnie/,477,7,7,1,27,Daphnia,http://www.imdb.com/title/tt0129860/,"2012-01-21 06:04:54",no,no,no,no
510,0,"Oeufs d'épinoche",1929,http://www.icheckmovies.com/movies/oeufs+depinoche/,294,1,12,1,26,"Stickelback Eggs",http://www.imdb.com/title/tt0130152/,"2012-01-21 06:05:08",no,no,no,no
511,0,"Traitement expérimental d'une hémorragie chez le chien",1930,http://www.icheckmovies.com/movies/traitement+experimental+dune+hemorragie+chez+le+chien/,606,5,29,1,25,"Experimental Treatment of a Hemorrhage in a Dog",http://www.imdb.com/title/tt1446199/,"2012-01-21 06:05:58",no,no,no,no
512,0,"La quatrième dimension",1937,http://www.icheckmovies.com/movies/la+quatrieme+dimension/,406,9,3,1,31,"The Fourth Dimension",http://www.imdb.com/title/tt0130025/,"2011-11-19 17:20:29",no,no,no,no
513,0,"Images mathématiques de la lutte pour la vie",1937,http://www.icheckmovies.com/movies/images+mathematiques+de+la+lutte+pour+la+vie/,336,5,7,1,25,"The Struggle for Survival",http://www.imdb.com/title/tt1446083/,"2012-01-21 06:06:39",no,no,no,no
514,0,"Voyage dans le ciel",1937,http://www.icheckmovies.com/movies/voyage+dans+le+ciel/,398,9,5,1,38,"Voyage to the Sky",http://www.imdb.com/title/tt0130355/,"2012-01-21 06:06:47",no,no,no,no
515,0,"Similitudes des longueurs et des vitesses",1937,http://www.icheckmovies.com/movies/similitudes+des+longueurs+et+des+vitesses/,342,2,6,1,24,"Similarities Between Length and Speed",http://www.imdb.com/title/tt1446165/,"2012-01-21 06:06:58",no,no,no,no
516,0,"Barbe Bleue",1936,http://www.icheckmovies.com/movies/barbe+bleue-1936/,451,8,8,1,34,Bluebeard,http://www.imdb.com/title/tt0129775/,"2011-11-19 21:51:18",no,no,no,no
517,0,"The Hit",1984,http://www.icheckmovies.com/movies/the+hit/,1239,92,17,5,122,,http://www.imdb.com/title/tt0087414/,no,no,no,no,no
518,0,"Wise Blood",1979,http://www.icheckmovies.com/movies/wise+blood/,1227,104,16,6,174,,http://www.imdb.com/title/tt0080140/,no,no,no,no,no
519,0,"Buta to gunkan",1961,http://www.icheckmovies.com/movies/buta+to+gunkan/,564,44,2,4,148,"Pigs and Battleships",http://www.imdb.com/title/tt0054709/,no,no,no,no,no
520,0,"Nippon konchûki",1963,http://www.icheckmovies.com/movies/nippon+konchuki/,590,37,5,8,160,"The Insect Woman",http://www.imdb.com/title/tt0057363/,no,no,no,no,no
521,0,"Akai satsui",1964,http://www.icheckmovies.com/movies/akai+satsui/,391,26,2,5,150,"Intentions of Murder",http://www.imdb.com/title/tt0057829/,no,no,no,no,no
522,0,"The Friends of Eddie Coyle",1973,http://www.icheckmovies.com/movies/the+friends+of+eddie+coyle/,1427,130,9,4,169,,http://www.imdb.com/title/tt0070077/,"2020-03-07 23:00:03",no,no,no,no
523,0,"The Curious Case of Benjamin Button",2008,http://www.icheckmovies.com/movies/the+curious+case+of+benjamin+button/,71098,3656,1008,6,488,,http://www.imdb.com/title/tt0421715/,"2010-01-30 15:23:28",no,no,no,no
524,0,"Bergman och filmen, Bergman och teatern, Bergman och Fårö",2004,http://www.icheckmovies.com/movies/bergman+och+filmen+bergman+och+teatern+bergman+och+faro/,363,20,2,1,44,"Bergman Island",http://www.imdb.com/title/tt0469772/,no,no,no,no,no
525,0,"L'année dernière à Marienbad",1961,http://www.icheckmovies.com/movies/lannee+derniere+a+marienbad/,5186,726,114,21,665,"Last Year at Marienbad",http://www.imdb.com/title/tt0054632/,no,no,no,no,no
526,0,"My Dinner with Andre",1981,http://www.icheckmovies.com/movies/my+dinner+with+andre/,3697,424,50,4,231,,http://www.imdb.com/title/tt0082783/,"2020-03-05 16:01:25",no,no,no,no
527,0,"Ningen no jôken",1959,http://www.icheckmovies.com/movies/ningen+no+joken/,1747,359,14,11,382,"The Human Condition I: No Greater Love",http://www.imdb.com/title/tt0053114/,"2011-12-11 04:43:10",no,no,no,no
