rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
126,0,Heat,1995,http://www.icheckmovies.com/movies/heat/,44123,3428,238,21,777,,http://www.imdb.com/title/tt0113277/,"2010-01-30 15:23:27",no,no,no,no
127,0,Rashômon,1950,http://www.icheckmovies.com/movies/rashomon/,20619,2402,110,32,1077,Rashomon,http://www.imdb.com/title/tt0042876/,"2010-01-30 15:23:27",no,no,no,no
128,0,Yôjinbô,1961,http://www.icheckmovies.com/movies/yojinbo/,13372,1588,56,18,647,Yojimbo,http://www.imdb.com/title/tt0055630/,"2010-01-30 15:23:28",no,no,no,no
129,0,Ran,1985,http://www.icheckmovies.com/movies/ran/,13173,1577,82,23,768,,http://www.imdb.com/title/tt0089881/,"2010-01-30 15:23:27",no,no,no,no
130,0,"Die Hard",1988,http://www.icheckmovies.com/movies/die+hard/,88655,5672,233,19,991,,http://www.imdb.com/title/tt0095016/,"2010-01-30 15:23:27",no,no,no,no
131,0,"Monty Python and the Holy Grail",1975,http://www.icheckmovies.com/movies/monty+python+and+the+holy+grail/,83446,7716,461,21,943,,http://www.imdb.com/title/tt0071853/,"2010-01-30 15:23:27",no,no,no,no
132,0,"Green Book",2018,http://www.icheckmovies.com/movies/green+book/,7665,588,66,12,235,,http://www.imdb.com/title/tt6966692/,no,no,no,no,no
133,0,"Der Untergang",2004,http://www.icheckmovies.com/movies/der+untergang/,32175,2222,109,15,584,Downfall,http://www.imdb.com/title/tt0363163/,"2010-01-30 15:23:27",no,no,no,no
134,0,"Batman Begins",2005,http://www.icheckmovies.com/movies/batman+begins/,114212,6457,449,12,870,,http://www.imdb.com/title/tt0372784/,"2010-01-30 15:23:26",no,no,no,no
135,0,"Some Like It Hot",1959,http://www.icheckmovies.com/movies/some+like+it+hot/,34963,3507,115,34,1090,,http://www.imdb.com/title/tt0053291/,"2010-01-30 15:23:27",no,no,no,no
136,0,"All About Eve",1950,http://www.icheckmovies.com/movies/all+about+eve/,16796,1968,63,24,931,,http://www.imdb.com/title/tt0042192/,"2010-01-30 15:23:26",no,no,no,no
137,0,Unforgiven,1992,http://www.icheckmovies.com/movies/unforgiven/,34277,2751,162,22,917,,http://www.imdb.com/title/tt0105695/,"2010-01-30 15:23:28",no,no,no,no
138,0,"Bacheha-Ye aseman",1997,http://www.icheckmovies.com/movies/bacheha-ye+aseman/,3507,474,32,10,264,"Children of Heaven",http://www.imdb.com/title/tt0118849/,no,no,no,no,no
139,0,"Hauru no ugoku shiro",2004,http://www.icheckmovies.com/movies/hauru+no+ugoku+shiro/,39063,4524,161,16,647,"Howl's Moving Castle",http://www.imdb.com/title/tt0347149/,"2010-01-30 15:23:27",no,no,no,no
140,0,"The Wolf of Wall Street",2013,http://www.icheckmovies.com/movies/the+wolf+of+wall+street-2013/,44922,3328,403,12,828,,http://www.imdb.com/title/tt0993846/,"2014-01-12 21:51:58",no,no,no,no
141,0,"The Great Escape",1963,http://www.icheckmovies.com/movies/the+great+escape/,29295,1922,76,15,644,,http://www.imdb.com/title/tt0057115/,"2010-01-30 15:23:28",no,no,no,no
142,0,"Judgment at Nuremberg",1961,http://www.icheckmovies.com/movies/judgment+at+nuremberg/,7051,710,30,6,415,,http://www.imdb.com/title/tt0055031/,"2010-01-30 15:23:27",no,no,no,no
143,0,Casino,1995,http://www.icheckmovies.com/movies/casino/,41360,2736,172,11,632,,http://www.imdb.com/title/tt0112641/,"2010-01-30 15:23:27",no,no,no,no
144,0,"The Treasure of the Sierra Madre",1948,http://www.icheckmovies.com/movies/the+treasure+of+the+sierra+madre/,14564,1550,65,24,799,,http://www.imdb.com/title/tt0040897/,"2010-01-30 15:23:28",no,no,no,no
145,0,"El laberinto del fauno",2006,http://www.icheckmovies.com/movies/el+laberinto+del+fauno/,72826,8117,517,31,1228,"Pan's Labyrinth",http://www.imdb.com/title/tt0457430/,"2010-01-30 15:23:27",no,no,no,no
146,0,"There Will Be Blood",2007,http://www.icheckmovies.com/movies/there+will+be+blood/,57540,6313,534,19,1144,,http://www.imdb.com/title/tt0469494/,"2010-01-30 15:23:28",no,no,no,no
147,0,"A Beautiful Mind",2001,http://www.icheckmovies.com/movies/a+beautiful+mind/,74587,5096,402,10,570,,http://www.imdb.com/title/tt0268978/,"2010-01-30 15:23:26",no,no,no,no
148,0,"El secreto de sus ojos",2009,http://www.icheckmovies.com/movies/el+secreto+de+sus+ojos/,16353,2038,111,10,424,"The Secret in Their Eyes",http://www.imdb.com/title/tt1305806/,"2010-07-04 19:36:23",no,no,no,no
149,0,"Raging Bull",1980,http://www.icheckmovies.com/movies/raging+bull/,35077,2979,232,31,1104,,http://www.imdb.com/title/tt0081398/,"2010-01-30 15:23:27",no,no,no,no
150,0,"Tonari no Totoro",1988,http://www.icheckmovies.com/movies/tonari+no+totoro/,37593,4381,129,20,827,"My Neighbor Totoro",http://www.imdb.com/title/tt0096283/,"2010-01-30 15:23:28",no,no,no,no
151,0,Chinatown,1974,http://www.icheckmovies.com/movies/chinatown/,35193,3475,180,29,1212,,http://www.imdb.com/title/tt0071315/,"2010-01-30 15:23:27",no,no,no,no
152,0,"Lock, Stock and Two Smoking Barrels",1998,http://www.icheckmovies.com/movies/lock+stock+and+two+smoking+barrels/,50462,4512,228,7,503,,http://www.imdb.com/title/tt0120735/,"2010-01-30 15:23:27",no,no,no,no
153,0,"The Gold Rush",1925,http://www.icheckmovies.com/movies/the+gold+rush/,16030,1232,79,29,765,,http://www.imdb.com/title/tt0015864/,"2010-01-30 15:23:28",no,no,no,no
154,0,"Three Billboards Outside Ebbing, Missouri",2017,http://www.icheckmovies.com/movies/three+billboards+outside+ebbing+missouri/,12344,1357,89,10,415,,http://www.imdb.com/title/tt5027774/,"2018-04-11 14:30:31",no,no,no,no
155,0,"Dial M for Murder",1954,http://www.icheckmovies.com/movies/dial+m+for+murder/,19275,1645,47,8,507,,http://www.imdb.com/title/tt0046912/,"2010-01-30 15:23:27",no,no,no,no
156,0,"No Country for Old Men",2007,http://www.icheckmovies.com/movies/no+country+for+old+men/,80121,7619,705,23,1228,,http://www.imdb.com/title/tt0477348/,"2010-01-30 15:23:27",no,no,no,no
157,0,"Shutter Island",2010,http://www.icheckmovies.com/movies/shutter+island/,86684,6665,595,9,742,,http://www.imdb.com/title/tt1130884/,"2010-08-12 02:32:36",no,no,no,no
158,0,"Det sjunde inseglet",1957,http://www.icheckmovies.com/movies/det+sjunde+inseglet/,19146,2394,156,26,949,"The Seventh Seal",http://www.imdb.com/title/tt0050976/,"2010-01-30 15:23:27",no,no,no,no
159,0,"The Elephant Man",1980,http://www.icheckmovies.com/movies/the+elephant+man/,30231,2274,94,15,708,,http://www.imdb.com/title/tt0080678/,"2010-01-30 15:23:28",no,no,no,no
160,0,"The Thing",1982,http://www.icheckmovies.com/movies/the+thing/,43307,4161,217,19,1091,,http://www.imdb.com/title/tt0084787/,"2010-01-30 15:23:28",no,no,no,no
161,0,"The Sixth Sense",1999,http://www.icheckmovies.com/movies/the+sixth+sense/,100261,5220,374,19,832,,http://www.imdb.com/title/tt0167404/,"2010-01-30 15:23:28",no,no,no,no
162,0,Klaus,2019,http://www.icheckmovies.com/movies/klaus/,3426,295,9,7,130,,http://www.imdb.com/title/tt4729430/,no,no,no,no,no
163,0,"Inside Out",2015,http://www.icheckmovies.com/movies/inside+out-2015/,28937,2642,114,15,644,,http://www.imdb.com/title/tt2096673/,"2016-05-15 20:26:34",no,no,no,no
164,0,"V for Vendetta",2005,http://www.icheckmovies.com/movies/v+for+vendetta/,104942,9752,800,8,757,,http://www.imdb.com/title/tt0434409/,"2010-01-30 15:23:28",no,no,no,no
165,0,"The Third Man",1949,http://www.icheckmovies.com/movies/the+third+man/,20973,2590,95,33,1136,,http://www.imdb.com/title/tt0041959/,"2010-01-30 15:23:28",no,no,no,no
166,0,"Blade Runner",1982,http://www.icheckmovies.com/movies/blade+runner/,70648,7488,631,33,1518,,http://www.imdb.com/title/tt0083658/,"2010-01-30 15:23:26",yes,no,no,no
167,0,Smultronstället,1957,http://www.icheckmovies.com/movies/smultronstallet/,12186,1648,83,22,788,"Wild Strawberries",http://www.imdb.com/title/tt0050986/,"2010-01-30 15:23:27",no,no,no,no
168,0,"The Bridge on the River Kwai",1957,http://www.icheckmovies.com/movies/the+bridge+on+the+river+kwai/,25851,1817,77,29,836,,http://www.imdb.com/title/tt0050212/,"2010-01-30 15:23:28",no,no,no,no
169,0,Trainspotting,1996,http://www.icheckmovies.com/movies/trainspotting/,73305,6972,379,17,925,,http://www.imdb.com/title/tt0117951/,"2010-01-30 15:23:28",no,no,no,no
170,0,"The Truman Show",1998,http://www.icheckmovies.com/movies/the+truman+show/,102260,8260,318,13,859,,http://www.imdb.com/title/tt0120382/,"2010-01-30 15:23:28",no,no,no,no
171,0,"Jurassic Park",1993,http://www.icheckmovies.com/movies/jurassic+park/,114595,6423,372,22,1100,,http://www.imdb.com/title/tt0107290/,"2010-01-30 15:23:27",no,no,no,no
172,0,"Babam ve Oglum",2005,http://www.icheckmovies.com/movies/babam+ve+oglum/,2320,159,44,4,100,"My Father and My Son",http://www.imdb.com/title/tt0476735/,no,no,no,no,no
173,0,Warrior,2011,http://www.icheckmovies.com/movies/warrior/,20821,1736,143,4,377,,http://www.imdb.com/title/tt1291584/,"2012-10-02 00:44:49",no,no,no,no
174,0,Fargo,1996,http://www.icheckmovies.com/movies/fargo/,65355,6708,360,25,1212,,http://www.imdb.com/title/tt0116282/,"2010-01-30 15:23:27",no,no,no,no
175,0,"Salinui chueok",2003,http://www.icheckmovies.com/movies/salinui+chueok/,8711,1398,45,14,522,"Memories of Murder",http://www.imdb.com/title/tt0353969/,"2010-01-30 15:23:27",no,no,no,no
176,0,"Finding Nemo",2003,http://www.icheckmovies.com/movies/finding+nemo/,132808,6843,324,16,891,,http://www.imdb.com/title/tt0266543/,"2010-01-30 15:23:27",no,no,no,no
177,0,"Gone with the Wind",1939,http://www.icheckmovies.com/movies/gone+with+the+wind/,42523,2801,416,30,1017,,http://www.imdb.com/title/tt0031381/,"2010-01-30 15:23:27",no,no,no,no
178,0,"Kill Bill: Vol. 1",2003,http://www.icheckmovies.com/movies/kill+bill+vol.+1/,108185,9237,780,18,1039,,http://www.imdb.com/title/tt0266697/,"2010-01-30 15:23:27",no,no,no,no
179,0,"Tôkyô monogatari",1953,http://www.icheckmovies.com/movies/tokyo+monogatari/,8371,1222,72,26,899,"Tokyo Story",http://www.imdb.com/title/tt0046438/,"2010-06-26 20:27:07",no,no,no,no
180,0,"On the Waterfront",1954,http://www.icheckmovies.com/movies/on+the+waterfront/,19151,1688,95,29,891,,http://www.imdb.com/title/tt0047296/,"2010-01-30 15:23:27",no,no,no,no
181,0,Stalker,1979,http://www.icheckmovies.com/movies/stalker/,13098,2224,173,22,910,,http://www.imdb.com/title/tt0079944/,"2010-01-30 15:23:28",no,no,no,no
182,0,"The General",1926,http://www.icheckmovies.com/movies/the+general/,14000,1657,52,33,875,,http://www.imdb.com/title/tt0017925/,"2010-01-30 15:23:28",no,no,no,no
183,0,"Relatos salvajes",2014,http://www.icheckmovies.com/movies/relatos+salvajes/,7319,1186,40,7,373,"Wild Tales",http://www.imdb.com/title/tt3011894/,no,no,no,no,no
184,0,"The Deer Hunter",1978,http://www.icheckmovies.com/movies/the+deer+hunter/,32126,2460,220,24,926,,http://www.imdb.com/title/tt0077416/,"2010-01-30 15:23:28",no,no,no,no
185,0,"Sherlock Jr.",1924,http://www.icheckmovies.com/movies/sherlock+jr./,9793,1275,34,23,634,,http://www.imdb.com/title/tt0015324/,"2010-01-30 15:23:27",no,no,no,no
186,0,"Gran Torino",2008,http://www.icheckmovies.com/movies/gran+torino/,67017,4913,459,8,530,,http://www.imdb.com/title/tt1205489/,"2010-01-30 15:23:27",no,no,no,no
187,0,Room,2015,http://www.icheckmovies.com/movies/room-2015/,14023,1436,51,7,420,,http://www.imdb.com/title/tt3170832/,"2017-02-26 19:32:47",no,no,no,no
188,0,"The Grand Budapest Hotel",2014,http://www.icheckmovies.com/movies/the+grand+budapest+hotel/,36525,4358,177,16,894,,http://www.imdb.com/title/tt2278388/,"2014-06-30 02:48:09",no,no,no,no
189,1,Persona,1966,http://www.icheckmovies.com/movies/persona/,14089,2204,134,25,986,,http://www.imdb.com/title/tt0060827/,"2012-05-02 23:31:46",no,no,no,no
190,-1,"Before Sunrise",1995,http://www.icheckmovies.com/movies/before+sunrise/,25106,3297,167,12,647,,http://www.imdb.com/title/tt0112471/,"2013-10-13 00:19:13",no,no,no,no
191,0,"Mary and Max",2009,http://www.icheckmovies.com/movies/mary+and+max/,18965,2561,140,6,416,,http://www.imdb.com/title/tt0978762/,"2011-07-23 16:21:20",no,no,no,no
192,0,Prisoners,2013,http://www.icheckmovies.com/movies/prisoners-2013/,20850,1964,113,7,556,,http://www.imdb.com/title/tt1392214/,"2013-11-26 17:20:22",no,no,no,no
193,0,"In the Name of the Father",1993,http://www.icheckmovies.com/movies/in+the+name+of+the+father/,13359,1099,33,6,332,,http://www.imdb.com/title/tt0107207/,"2012-12-22 01:41:18",no,no,no,no
194,0,"Mr. Smith Goes to Washington",1939,http://www.icheckmovies.com/movies/mr.+smith+goes+to+washington/,17538,1468,84,14,656,,http://www.imdb.com/title/tt0031679/,"2010-01-30 15:23:27",no,no,no,no
195,0,"Gone Girl",2014,http://www.icheckmovies.com/movies/gone+girl/,31948,3038,217,9,649,,http://www.imdb.com/title/tt2267998/,"2014-10-21 03:57:34",no,no,no,no
196,0,"Catch Me If You Can",2002,http://www.icheckmovies.com/movies/catch+me+if+you+can/,81395,5698,214,9,551,,http://www.imdb.com/title/tt0264464/,"2013-01-01 17:25:05",no,no,no,no
197,0,"To Be or Not to Be",1942,http://www.icheckmovies.com/movies/to+be+or+not+to+be/,6006,871,20,23,635,,http://www.imdb.com/title/tt0035446/,"2015-05-14 03:02:06",no,no,no,no
198,0,"Hacksaw Ridge",2016,http://www.icheckmovies.com/movies/hacksaw+ridge/,9647,656,141,7,292,,http://www.imdb.com/title/tt2119532/,"2017-04-08 00:29:43",no,no,no,no
199,0,Andhadhun,2018,http://www.icheckmovies.com/movies/andhadhun/,687,50,10,1,58,,http://www.imdb.com/title/tt8108198/,no,no,no,no,no
200,0,"Barry Lyndon",1975,http://www.icheckmovies.com/movies/barry+lyndon/,17303,2104,138,23,841,,http://www.imdb.com/title/tt0072684/,"2010-01-30 15:23:26",no,no,no,no
201,0,"The Big Lebowski",1998,http://www.icheckmovies.com/movies/the+big+lebowski/,82820,10278,706,25,1132,,http://www.imdb.com/title/tt0118715/,"2010-01-30 15:23:28",no,no,no,no
202,0,"Ford v Ferrari",2019,http://www.icheckmovies.com/movies/ford+v+ferrari/,4995,334,22,7,174,,http://www.imdb.com/title/tt1950186/,no,no,no,no,no
203,0,"12 Years a Slave",2013,http://www.icheckmovies.com/movies/12+years+a+slave/,29329,2026,151,19,759,,http://www.imdb.com/title/tt2024544/,"2014-01-19 02:23:45",no,no,no,no
204,0,"La passion de Jeanne d'Arc",1928,http://www.icheckmovies.com/movies/la+passion+de+jeanne+darc/,10428,1360,89,26,876,"The Passion of Joan of Arc",http://www.imdb.com/title/tt0019254/,"2010-07-10 17:54:59",no,no,no,no
205,0,"How to Train Your Dragon",2010,http://www.icheckmovies.com/movies/how+to+train+your+dragon/,70983,5189,244,12,587,,http://www.imdb.com/title/tt0892769/,"2011-03-14 23:52:32",no,no,no,no
206,0,"Mad Max: Fury Road",2015,http://www.icheckmovies.com/movies/mad+max+fury+road/,30463,3662,289,21,877,,http://www.imdb.com/title/tt1392190/,"2015-06-27 00:52:59",no,no,no,no
207,0,"Le salaire de la peur",1953,http://www.icheckmovies.com/movies/le+salaire+de+la+peur/,7452,1227,50,25,724,"The Wages of Fear",http://www.imdb.com/title/tt0046268/,"2010-01-30 15:23:27",no,no,no,no
208,0,Ben-Hur,1959,http://www.icheckmovies.com/movies/ben-hur/,30991,1281,181,24,728,,http://www.imdb.com/title/tt0052618/,"2010-01-30 15:23:26",no,no,no,no
209,0,"Million Dollar Baby",2004,http://www.icheckmovies.com/movies/million+dollar+baby/,62314,3193,492,12,614,,http://www.imdb.com/title/tt0405159/,"2010-01-30 15:23:27",no,no,no,no
210,0,"Dead Poets Society",1989,http://www.icheckmovies.com/movies/dead+poets+society/,54518,4625,279,11,564,,http://www.imdb.com/title/tt0097165/,"2012-03-05 03:45:23",no,no,no,no
211,0,Network,1976,http://www.icheckmovies.com/movies/network/,21195,2271,104,13,791,,http://www.imdb.com/title/tt0074958/,"2010-01-30 15:23:27",no,no,no,no
212,1,"Harry Potter and the Deathly Hallows: Part 2",2011,http://www.icheckmovies.com/movies/harry+potter+and+the+deathly+hallows+part+2/,79502,3996,455,9,685,,http://www.imdb.com/title/tt1201607/,"2012-07-28 22:04:14",no,no,no,no
213,-1,"Stand by Me",1986,http://www.icheckmovies.com/movies/stand+by+me/,46297,3584,119,8,665,,http://www.imdb.com/title/tt0092005/,"2010-01-30 15:23:28",no,no,no,no
214,0,Höstsonaten,1978,http://www.icheckmovies.com/movies/hostsonaten/,3549,537,26,9,379,"Autumn Sonata",http://www.imdb.com/title/tt0077711/,no,no,no,no,no
215,1,Ah-ga-ssi,2016,http://www.icheckmovies.com/movies/ah-ga-ssi/,5541,917,25,9,387,"The Handmaiden",http://www.imdb.com/title/tt4016934/,no,no,no,no,no
216,-1,"Cool Hand Luke",1967,http://www.icheckmovies.com/movies/cool+hand+luke/,21118,1896,77,11,621,,http://www.imdb.com/title/tt0061512/,"2010-01-30 15:23:27",no,no,no,no
217,0,"Les quatre cents coups",1959,http://www.icheckmovies.com/movies/les+quatre+cents+coups/,16242,2100,86,26,1004,"The 400 Blows",http://www.imdb.com/title/tt0053198/,"2010-01-30 15:23:27",no,no,no,no
218,0,Eskiya,1996,http://www.icheckmovies.com/movies/eskiya/,3103,263,61,5,106,"The Bandit",http://www.imdb.com/title/tt0116231/,"2015-02-17 04:23:44",no,no,no,no
219,0,Logan,2017,http://www.icheckmovies.com/movies/logan/,15388,1256,91,9,372,,http://www.imdb.com/title/tt3315342/,"2017-03-12 16:09:46",no,no,no,no
220,1,"Hachi: A Dog's Tale",2009,http://www.icheckmovies.com/movies/hachi+a+dogs+tale/,13731,1036,167,4,200,,http://www.imdb.com/title/tt1028532/,"2013-12-19 21:33:29",no,no,no,no
221,-1,Platoon,1986,http://www.icheckmovies.com/movies/platoon/,42994,2232,169,21,736,,http://www.imdb.com/title/tt0091763/,"2010-01-30 15:23:27",no,no,no,no
222,0,"La haine",1995,http://www.icheckmovies.com/movies/la+haine/,14641,1787,60,14,568,"La Haine",http://www.imdb.com/title/tt0113247/,"2010-01-30 15:23:27",no,no,no,no
223,0,"Life of Brian",1979,http://www.icheckmovies.com/movies/life+of+brian/,57705,4371,240,19,750,"Monty Python's Life of Brian",http://www.imdb.com/title/tt0079470/,"2010-01-30 15:23:27",no,no,no,no
224,0,Spotlight,2015,http://www.icheckmovies.com/movies/spotlight-2015/,16098,1261,57,8,484,,http://www.imdb.com/title/tt1895587/,"2016-05-01 05:08:39",no,no,no,no
225,0,"Hotel Rwanda",2004,http://www.icheckmovies.com/movies/hotel+rwanda/,44460,2278,138,11,407,,http://www.imdb.com/title/tt0395169/,"2010-01-30 15:23:27",no,no,no,no
226,2,"Andrey Rublev",1966,http://www.icheckmovies.com/movies/andrey+rublev/,6487,952,90,29,731,"Andrei Rublev",http://www.imdb.com/title/tt0060107/,"2010-06-13 01:44:51",no,no,no,no
227,-1,Rush,2013,http://www.icheckmovies.com/movies/rush-2013/,16397,1340,68,6,361,,http://www.imdb.com/title/tt1979320/,"2013-12-19 21:40:12",no,no,no,no
228,-1,"Into the Wild",2007,http://www.icheckmovies.com/movies/into+the+wild/,61156,6441,672,9,696,,http://www.imdb.com/title/tt0758758/,"2010-01-30 15:23:27",no,no,no,no
229,0,Rebecca,1940,http://www.icheckmovies.com/movies/rebecca/,16323,1633,64,22,724,,http://www.imdb.com/title/tt0032976/,"2010-01-30 15:23:27",no,no,no,no
230,0,"Monsters, Inc.",2001,http://www.icheckmovies.com/movies/monsters+inc./,118238,6059,213,14,733,,http://www.imdb.com/title/tt0198781/,"2010-01-30 15:23:27",no,no,no,no
231,1,"Gangs of Wasseypur",2012,http://www.icheckmovies.com/movies/gangs+of+wasseypur/,1363,136,60,1,158,,http://www.imdb.com/title/tt1954470/,"2015-02-14 23:30:40",no,no,no,no
232,-1,"Amores perros",2000,http://www.icheckmovies.com/movies/amores+perros/,23946,2256,142,16,590,"Amores Perros",http://www.imdb.com/title/tt0245712/,"2010-01-30 15:23:26",no,no,no,no
233,3,Ratsasan,2018,http://www.icheckmovies.com/movies/ratsasan/,109,12,2,1,9,Raatchasan,http://www.imdb.com/title/tt7060344/,no,no,no,no,no
234,1,"Koe no katachi",2016,http://www.icheckmovies.com/movies/koe+no+katachi/,1272,181,13,3,140,"A Silent Voice",http://www.imdb.com/title/tt5323662/,no,no,no,no,no
235,-1,Rocky,1976,http://www.icheckmovies.com/movies/rocky/,70177,2983,347,19,797,,http://www.imdb.com/title/tt0075148/,"2010-01-30 15:23:27",no,no,no,no
236,-3,"Drishyam 2",2021,http://www.icheckmovies.com/movies/drishyam+2/,76,5,0,1,12,,http://www.imdb.com/title/tt12361178/,no,no,no,no,no
237,0,"Faa yeung nin wa",2000,http://www.icheckmovies.com/movies/faa+yeung+nin+wa/,13781,2384,103,29,904,"In the Mood for Love",http://www.imdb.com/title/tt0118694/,"2013-12-15 04:36:43",no,no,no,no
238,2,"Kimetsu no Yaiba: Mugen Ressha-Hen",2020,http://www.icheckmovies.com/movies/kimetsu+no+yaiba+mugen+ressha-hen/,234,14,5,2,15,"Demon Slayer the Movie: Mugen Train",http://www.imdb.com/title/tt11032374/,no,no,no,no,no
239,-1,"Kaze no tani no Naushika",1984,http://www.icheckmovies.com/movies/kaze+no+tani+no+naushika/,18548,1878,103,8,554,"Nausicaä of the Valley of the Wind",http://www.imdb.com/title/tt0087544/,"2010-01-30 15:23:27",no,no,no,no
240,-1,"It Happened One Night",1934,http://www.icheckmovies.com/movies/it+happened+one+night/,14340,1526,59,28,833,,http://www.imdb.com/title/tt0025316/,"2010-01-30 15:23:27",no,no,no,no
241,0,"La battaglia di Algeri",1966,http://www.icheckmovies.com/movies/la+battaglia+di+algeri/,8503,1056,61,27,726,"The Battle of Algiers",http://www.imdb.com/title/tt0058946/,"2010-01-30 15:23:27",no,no,no,no
242,0,"Before Sunset",2004,http://www.icheckmovies.com/movies/before+sunset/,22371,2727,152,16,654,,http://www.imdb.com/title/tt0381681/,"2010-01-30 15:23:26",no,no,no,no
243,0,"Du rififi chez les hommes",1955,http://www.icheckmovies.com/movies/du+rififi+chez+les+hommes/,4891,780,19,17,546,Rififi,http://www.imdb.com/title/tt0048021/,"2010-01-30 15:23:27",no,no,no,no
244,0,"Trois couleurs: Rouge",1994,http://www.icheckmovies.com/movies/trois+couleurs+rouge/,11620,1431,48,20,685,"Three Colors: Red",http://www.imdb.com/title/tt0111495/,"2012-04-18 03:58:33",no,no,no,no
245,0,"The Princess Bride",1987,http://www.icheckmovies.com/movies/the+princess+bride/,60402,5725,392,21,814,,http://www.imdb.com/title/tt0093779/,"2010-01-30 15:23:28",no,no,no,no
246,2,Drishyam,2013,http://www.icheckmovies.com/movies/drishyam/,214,13,7,1,32,,http://www.imdb.com/title/tt3417422/,no,no,no,no,no
247,-1,"Fanny och Alexander",1982,http://www.icheckmovies.com/movies/fanny+och+alexander/,8888,1209,82,23,778,"Fanny and Alexander",http://www.imdb.com/title/tt0083922/,"2010-07-17 20:07:26",no,no,no,no
248,-1,Soul,2020,http://www.icheckmovies.com/movies/soul-2020/,4404,397,11,8,148,,http://www.imdb.com/title/tt2948372/,no,no,no,no,no
249,0,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",1997,http://www.icheckmovies.com/movies/shin+seiki+evangelion+gekijo-ban+airslashmagokoro+wo+kimi+ni/,7657,631,97,9,215,"Neon Genesis Evangelion: The End of Evangelion",http://www.imdb.com/title/tt0169858/,"2019-03-25 17:03:20",no,no,no,no
250,,"Sunrise: A Song of Two Humans",1927,http://www.icheckmovies.com/movies/sunrise+a+song+of+two+humans/,9206,1445,75,35,894,Sunrise,http://www.imdb.com/title/tt0018455/,"2010-01-30 15:23:28",no,no,no,no
